,x,y
965,90.84971258,9.319319319
966,91.2232593,9.339339339
967,91.59760762,9.359359359
968,91.97275754,9.379379379
969,92.34870907,9.399399399
970,92.7254622,9.419419419
971,93.10301693,9.439439439
972,93.48137327,9.459459459
973,93.8605312,9.479479479
974,94.24049074,9.499499499
975,94.62125188,9.51951952
976,95.00281463,9.53953954
977,95.38517897,9.55955956
978,95.76834492,9.57957958
979,96.15231247,9.5995996
980,96.53708163,9.61961962
981,96.92265238,9.63963964
982,97.30902474,9.65965966
983,97.6961987,9.67967968
984,98.08417426,9.6996997
985,98.47295143,9.71971972
986,98.8625302,9.73973974
987,99.25291057,9.75975976
988,99.64409254,9.77977978
989,100.0360761,9.7997998
990,100.4288613,9.81981982
991,100.8224481,9.83983984
992,101.2168365,9.85985986
993,101.6120264,9.87987988
994,102.008018,9.8998999
995,102.4048112,9.91991992
996,102.802406,9.93993994
997,103.2008024,9.95995996
998,103.6000004,9.97997998
999,104,10
