,x,y
965,128.1269899,9.319319319
966,128.5806167,9.339339339
967,129.0350451,9.359359359
968,129.4902751,9.379379379
969,129.9463067,9.399399399
970,130.4031399,9.419419419
971,130.8607747,9.439439439
972,131.3192111,9.459459459
973,131.7784491,9.479479479
974,132.2384887,9.499499499
975,132.69933,9.51951952
976,133.1609728,9.53953954
977,133.6234172,9.55955956
978,134.0866632,9.57957958
979,134.5507109,9.5995996
980,135.0155601,9.61961962
981,135.4812109,9.63963964
982,135.9476634,9.65965966
983,136.4149174,9.67967968
984,136.8829731,9.6996997
985,137.3518303,9.71971972
986,137.8214892,9.73973974
987,138.2919496,9.75975976
988,138.7632117,9.77977978
989,139.2352753,9.7997998
990,139.7081406,9.81981982
991,140.1818074,9.83983984
992,140.6562759,9.85985986
993,141.131546,9.87987988
994,141.6076176,9.8998999
995,142.0844909,9.91991992
996,142.5621658,9.93993994
997,143.0406422,9.95995996
998,143.5199203,9.97997998
999,144,10
